customer_id,recency,frequency,monetary,avg_order_value,total_items,distinct_categories,first_purchase,last_purchase,tenure_days,R_score,F_score,M_score,RFM_score,cluster,segment
C00301,49,3,2571.57,285.73,20,5,2026-01-07,2026-05-13,175,4,2,2,8,0,Promising
C00302,38,5,3423.12,244.50857142857143,32,4,2024-10-19,2026-05-24,620,4,3,3,10,6,Potential Loyalists
C00303,13,13,13018.65,371.96142857142854,69,6,2025-07-19,2026-06-18,347,5,5,5,15,4,Loyal Customers
C00304,156,3,2254.66,563.665,6,3,2025-09-07,2026-01-26,297,2,2,2,6,0,Promising
C00305,711,1,583.18,583.18,1,1,2024-07-20,2024-07-20,711,1,1,1,3,1,Needs Attention
C00306,152,4,4637.67,515.2966666666666,18,4,2024-12-18,2026-01-30,560,2,2,3,7,6,Potential Loyalists
C00307,8,6,3640.91,242.72733333333332,29,6,2024-12-21,2026-06-23,557,5,3,3,11,6,Potential Loyalists
C00308,350,2,2342.39,585.5975,7,3,2025-03-28,2025-07-16,460,1,1,2,4,1,Needs Attention
C00309,166,2,403.33,80.666,13,3,2025-09-17,2026-01-16,287,2,1,1,4,3,Hibernating
C00310,641,2,330.92,110.30666666666667,6,3,2024-06-12,2024-09-28,749,1,1,1,3,2,At Risk
C00311,48,17,21496.87,580.9964864864864,79,6,2025-01-24,2026-05-14,523,4,5,5,14,5,Champions
C00312,64,4,1224.7,244.94,14,4,2025-04-25,2026-04-28,432,3,2,2,7,0,Promising
C00313,77,3,4658.54,423.50363636363636,23,5,2025-02-24,2026-04-15,492,3,2,3,8,6,Potential Loyalists
C00314,25,2,1090.8999999999999,181.81666666666663,15,4,2024-04-23,2026-06-06,799,4,1,1,6,6,Potential Loyalists
C00315,126,2,207.1,103.55,5,1,2025-10-29,2026-02-25,245,3,1,1,5,3,Hibernating
C00316,21,15,12836.62,320.9155,83,6,2024-08-06,2026-06-10,694,5,5,5,15,5,Champions
C00317,19,8,6817.93,358.8384210526316,41,6,2024-09-10,2026-06-12,659,5,4,4,13,6,Potential Loyalists
C00319,41,5,3058.09,203.87266666666667,28,6,2025-09-19,2026-05-21,285,4,3,3,10,0,Promising
C00320,30,5,2105.88,140.392,37,5,2025-05-07,2026-06-01,420,4,3,2,9,6,Potential Loyalists
C00321,21,8,4522.26,282.64125,29,6,2024-06-15,2026-06-10,746,5,4,3,12,6,Potential Loyalists
C00322,6,6,4982.639999999999,452.9672727272727,19,5,2024-05-29,2026-06-25,763,5,3,3,11,6,Potential Loyalists
C00323,14,14,8506.51,212.66275000000002,73,6,2024-05-22,2026-06-17,770,5,5,4,14,5,Champions
C00324,283,1,772.25,257.4166666666667,5,2,2025-09-21,2025-09-21,283,2,1,1,4,0,Promising
C00325,212,5,10356.029999999999,863.0024999999999,24,6,2025-02-10,2025-12-01,506,2,3,4,9,4,Loyal Customers
C00326,4,14,18717.14,492.5563157894737,82,6,2025-09-15,2026-06-27,289,5,5,5,15,4,Loyal Customers
C00327,34,12,18667.33,583.3540625,66,6,2024-07-17,2026-05-28,714,4,4,5,13,5,Champions
C00328,21,7,2540.76,149.4564705882353,34,5,2024-11-18,2026-06-10,590,5,4,2,11,6,Potential Loyalists
C00329,13,18,15494.24,360.33116279069765,80,6,2024-02-26,2026-06-18,856,5,5,5,15,5,Champions
C00330,315,3,1935.81,276.5442857142857,13,5,2025-01-24,2025-08-20,523,1,2,2,5,1,Needs Attention
C00331,33,11,7156.75,298.1979166666667,44,6,2024-02-29,2026-05-29,853,4,4,4,12,5,Champions
C00333,8,3,2547.19,363.88428571428574,14,4,2025-09-17,2026-06-23,287,5,2,2,9,0,Promising
C00334,99,6,5326.22,380.44428571428574,29,6,2024-08-28,2026-03-24,672,3,3,4,10,6,Potential Loyalists
C00336,115,4,1538.24,192.28,16,4,2024-06-13,2026-03-08,748,3,2,2,7,6,Potential Loyalists
C00337,15,10,5220.38,261.019,41,6,2025-04-28,2026-06-16,429,5,4,4,13,4,Loyal Customers
C00338,156,5,3971.6600000000003,264.77733333333333,35,6,2024-06-03,2026-01-26,758,2,3,3,8,6,Potential Loyalists
C00339,17,7,3375.29,168.7645,42,6,2025-02-13,2026-06-14,503,5,4,3,12,6,Potential Loyalists
C00340,111,1,1827.86,913.93,4,2,2026-03-12,2026-03-12,111,3,1,2,6,0,Promising
C00341,11,7,2994.48,230.3446153846154,27,5,2025-04-17,2026-06-20,440,5,4,3,12,6,Potential Loyalists
C00342,38,6,4675.48,359.65230769230766,28,6,2025-08-18,2026-05-24,317,4,3,3,10,4,Loyal Customers
C00344,14,25,24427.13,414.0191525423729,113,6,2025-05-01,2026-06-17,426,5,5,5,15,4,Loyal Customers
C00345,548,2,1065.84,266.46,7,2,2024-12-05,2024-12-30,573,1,1,1,3,2,At Risk
C00346,17,12,16380.36,481.7752941176471,66,6,2025-05-09,2026-06-14,418,5,4,5,14,4,Loyal Customers
C00347,46,4,1355.57,225.9283333333333,14,4,2025-11-17,2026-05-16,226,4,2,2,8,0,Promising
C00348,258,2,233.67,77.89,6,3,2025-10-04,2025-10-16,270,2,1,1,4,3,Hibernating
C00349,29,9,13640.8,620.0363636363636,43,6,2025-10-20,2026-06-02,254,4,4,5,13,4,Loyal Customers
C00350,13,4,4272.99,427.299,24,4,2025-07-10,2026-06-18,356,5,2,3,10,4,Loyal Customers
C00352,103,4,1631.96,181.32888888888888,16,5,2025-07-04,2026-03-20,362,3,2,2,7,0,Promising
C00353,219,2,1584.65,396.1625,7,4,2025-08-19,2025-11-24,316,2,1,2,5,0,Promising
C00354,34,18,12758.91,271.466170212766,89,6,2024-05-26,2026-05-28,766,4,5,5,14,5,Champions
C00355,120,8,10494.06,437.2525,52,6,2025-03-31,2026-03-03,457,3,4,4,11,4,Loyal Customers
C00356,176,1,20.93,20.93,3,1,2026-01-06,2026-01-06,176,2,1,1,4,3,Hibernating
C00358,782,1,1953.6,976.8,4,1,2024-05-10,2024-05-10,782,1,1,2,4,1,Needs Attention
C00359,576,2,1222.26,305.565,8,3,2024-04-28,2024-12-02,794,1,1,1,3,1,Needs Attention
C00360,33,11,16753.2,507.6727272727273,64,6,2025-07-23,2026-05-29,343,4,4,5,13,4,Loyal Customers
C00362,12,14,12138.56,346.816,70,6,2024-07-26,2026-06-19,705,5,5,5,15,5,Champions
C00363,39,6,6053.53,465.6561538461538,29,5,2024-10-12,2026-05-23,627,4,3,4,11,6,Potential Loyalists
C00364,44,2,1774.3600000000001,591.4533333333334,7,3,2025-07-15,2026-05-18,351,4,1,2,7,0,Promising
C00366,99,5,5751.16,383.41066666666666,27,5,2025-08-11,2026-03-24,324,3,3,4,10,4,Loyal Customers
C00368,245,3,2253.31,321.90142857142854,17,5,2025-07-30,2025-10-29,336,2,2,2,6,0,Promising
C00370,561,5,2481.15,248.115,18,6,2024-06-10,2024-12-17,751,1,3,2,6,1,Needs Attention
C00371,14,25,23820.88,433.1069090909091,119,6,2024-06-09,2026-06-17,752,5,5,5,15,5,Champions
C00372,239,2,604.0400000000001,151.01000000000002,10,4,2025-08-13,2025-11-04,322,2,1,1,4,3,Hibernating
C00374,391,2,251.47,125.735,3,2,2025-05-06,2025-06-05,421,1,1,1,3,2,At Risk
C00375,54,12,9188.36,306.2786666666667,68,6,2024-08-04,2026-05-08,696,4,4,4,12,5,Champions
C00376,112,6,2827.59,257.0536363636364,17,5,2024-04-06,2026-03-11,816,3,3,3,9,6,Potential Loyalists
C00377,357,1,690.92,690.92,1,1,2025-07-09,2025-07-09,357,1,1,1,3,0,Promising
C00378,39,18,24329.05,593.3914634146341,77,6,2025-06-25,2026-05-23,371,4,5,5,14,4,Loyal Customers
C00379,45,4,3107.39,282.49,25,5,2025-07-04,2026-05-17,362,4,2,3,9,0,Promising
C00380,13,15,18883.010000000002,484.1797435897436,81,6,2024-05-30,2026-06-18,762,5,5,5,15,5,Champions
C00382,1,20,18708.94,366.8419607843137,105,6,2024-05-29,2026-06-30,763,5,5,5,15,5,Champions
C00385,69,10,5986.73,285.08238095238096,42,6,2024-07-07,2026-04-23,724,3,4,4,11,6,Potential Loyalists
C00386,105,9,8295.48,307.24,51,6,2025-01-04,2026-03-18,543,3,4,4,11,4,Loyal Customers
C00387,93,4,4251.6,354.3,22,4,2025-02-20,2026-03-30,496,3,3,3,9,6,Potential Loyalists
C00388,37,11,12812.72,400.3975,63,6,2025-10-20,2026-05-25,254,4,4,5,13,4,Loyal Customers
C00389,6,9,5531.030000000001,230.45958333333337,45,6,2025-04-19,2026-06-25,438,5,4,4,13,4,Loyal Customers
C00391,274,1,1171.31,390.43666666666667,7,3,2025-09-30,2025-09-30,274,2,1,1,4,0,Promising
C00392,19,13,17593.27,533.1293939393939,70,6,2025-01-21,2026-06-12,526,5,5,5,15,4,Loyal Customers
C00394,42,2,1052.21,210.442,11,3,2025-12-02,2026-05-20,211,4,1,1,6,0,Promising
C00395,139,11,4729.469999999999,225.2128571428571,42,6,2024-10-03,2026-02-12,636,2,4,3,9,6,Potential Loyalists
C00397,201,6,6803.43,485.9592857142857,27,4,2024-11-05,2025-12-12,603,2,3,4,9,6,Potential Loyalists
C00398,18,26,40083.59,636.2474603174603,120,6,2024-12-16,2026-06-13,562,5,5,5,15,5,Champions
C00399,103,13,13849.460000000001,432.79562500000003,57,6,2024-05-12,2026-03-20,780,3,5,5,13,5,Champions
C00400,50,6,5187.78,324.23625,34,6,2025-01-03,2026-05-12,544,4,3,3,10,6,Potential Loyalists
C00401,3,9,5537.73,291.4594736842105,38,6,2024-10-14,2026-06-28,625,5,4,4,13,6,Potential Loyalists
C00402,96,9,4288.01,225.68473684210528,34,5,2024-10-07,2026-03-27,632,3,4,3,10,6,Potential Loyalists
C00404,36,12,8634.66,253.96058823529413,74,6,2024-09-29,2026-05-26,640,4,4,4,12,5,Champions
C00405,80,2,941.02,188.204,6,4,2025-06-12,2026-04-12,384,3,1,1,5,0,Promising
C00406,71,2,2447.96,349.7085714285714,15,4,2025-10-11,2026-04-21,263,3,1,2,6,0,Promising
C00407,870,1,996.54,249.135,9,3,2024-02-12,2024-02-12,870,1,1,1,3,2,At Risk
C00408,31,9,9798.96,426.04173913043473,53,6,2025-04-03,2026-05-31,454,4,4,4,12,4,Loyal Customers
C00409,10,16,20981.71,552.1502631578948,67,6,2024-09-08,2026-06-21,661,5,5,5,15,5,Champions
C00410,29,9,12414.68,459.80296296296297,54,6,2024-07-23,2026-06-02,708,4,4,5,13,5,Champions
C00411,64,3,2820.99,313.4433333333333,16,4,2025-09-10,2026-04-28,294,3,2,3,8,0,Promising
C00412,243,4,2217.15,277.14375,12,5,2024-12-14,2025-10-31,564,2,3,2,7,6,Potential Loyalists
C00413,39,2,1766.23,441.5575,8,4,2024-12-20,2026-05-23,558,4,1,2,7,6,Potential Loyalists
C00414,14,11,5188.58,247.0752380952381,40,6,2024-12-13,2026-06-17,565,5,4,3,12,6,Potential Loyalists
C00415,66,10,8772.73,337.4126923076923,48,5,2024-08-20,2026-04-26,680,3,4,4,11,5,Champions
C00416,575,1,212.09,106.045,3,2,2024-12-03,2024-12-03,575,1,1,1,3,2,At Risk
C00418,23,14,7606.59,245.37387096774194,61,6,2024-05-16,2026-06-08,776,4,5,4,13,5,Champions
C00419,378,5,5314.32,408.7938461538461,32,5,2024-09-03,2025-06-18,666,1,3,4,8,1,Needs Attention
C00420,96,9,5624.76,312.4866666666667,34,6,2025-06-18,2026-03-27,378,3,4,4,11,4,Loyal Customers
C00421,37,24,30488.31,525.6605172413794,107,6,2024-10-15,2026-05-25,624,4,5,5,14,5,Champions
C00422,59,13,6558.38,204.949375,60,6,2024-04-26,2026-05-03,796,3,5,4,12,6,Potential Loyalists
C00423,12,17,22771.04,542.167619047619,81,6,2024-12-05,2026-06-19,573,5,5,5,15,5,Champions
C00424,249,6,4734.17,263.00944444444445,31,6,2025-03-08,2025-10-25,480,2,3,3,8,6,Potential Loyalists
C00425,45,3,2756.69,306.2988888888889,17,5,2024-07-20,2026-05-17,711,4,2,3,9,6,Potential Loyalists
C00426,723,2,603.3299999999999,120.66599999999998,9,4,2024-06-02,2024-07-08,759,1,1,1,3,2,At Risk
C00427,207,12,10269.48,311.1963636363636,62,6,2024-08-14,2025-12-06,686,2,4,4,10,5,Champions
C00428,73,10,5439.6900000000005,217.5876,48,6,2024-04-25,2026-04-19,797,3,4,4,11,6,Potential Loyalists
C00429,408,3,2032.0700000000002,290.2957142857143,15,4,2024-11-10,2025-05-19,598,1,2,2,5,1,Needs Attention
C00430,18,16,16776.16,372.80355555555553,99,6,2024-11-09,2026-06-13,599,5,5,5,15,5,Champions
C00431,87,3,1500.62,166.73555555555555,19,5,2024-10-30,2026-04-05,609,3,2,2,7,6,Potential Loyalists
C00432,122,2,174.22,87.11,4,2,2024-09-19,2026-03-01,650,3,1,1,5,3,Hibernating
C00433,50,8,5944.09,283.0519047619048,44,6,2024-09-01,2026-05-12,668,4,4,4,12,6,Potential Loyalists
C00434,179,2,579.3,144.825,6,3,2025-01-11,2026-01-03,536,2,1,1,4,3,Hibernating
C00435,146,2,2356.82,392.80333333333334,11,4,2026-01-20,2026-02-05,162,2,1,2,5,0,Promising
C00437,2,9,11284.96,512.9527272727272,43,6,2025-04-03,2026-06-29,454,5,4,5,14,4,Loyal Customers
C00438,109,6,4080.49,291.4635714285714,26,5,2024-12-26,2026-03-14,552,3,3,3,9,6,Potential Loyalists
C00439,327,3,962.55,137.50714285714284,19,5,2025-02-09,2025-08-08,507,1,2,1,4,2,At Risk
C00441,186,5,4949.99,329.9993333333333,29,6,2024-07-01,2025-12-27,730,2,3,3,8,6,Potential Loyalists
C00442,34,33,52647.31,566.1001075268817,179,6,2024-11-11,2026-05-28,597,4,5,5,14,5,Champions
C00443,295,2,1996.0,285.14285714285717,15,4,2025-08-08,2025-09-09,327,2,1,2,5,0,Promising
C00444,123,6,4845.82,346.13,33,5,2024-06-20,2026-02-28,741,3,3,3,9,6,Potential Loyalists
C00445,72,1,2052.5,1026.25,6,2,2026-04-20,2026-04-20,72,3,1,2,6,0,Promising
C00446,52,7,4980.7,292.9823529411765,38,6,2025-01-10,2026-05-10,537,4,4,3,11,6,Potential Loyalists
C00447,143,3,2113.8,234.86666666666667,23,6,2025-01-03,2026-02-08,544,2,2,2,6,6,Potential Loyalists
C00448,166,3,1996.8700000000001,285.26714285714286,14,3,2025-06-12,2026-01-16,384,2,2,2,6,0,Promising
C00449,120,8,7182.93,276.26653846153846,48,6,2024-06-06,2026-03-03,755,3,4,4,11,6,Potential Loyalists
C00451,10,6,4201.15,323.1653846153846,26,6,2024-11-16,2026-06-21,592,5,3,3,11,6,Potential Loyalists
C00452,65,12,15867.09,480.8209090909091,62,6,2024-04-07,2026-04-27,815,3,4,5,12,5,Champions
C00453,61,10,6697.28,248.0474074074074,50,6,2025-07-28,2026-05-01,338,3,4,4,11,4,Loyal Customers
C00454,191,3,2132.77,236.97444444444443,17,5,2025-02-11,2025-12-22,505,2,2,2,6,6,Potential Loyalists
C00455,38,5,4482.6900000000005,373.55750000000006,23,6,2026-01-23,2026-05-24,159,4,3,3,10,0,Promising
C00456,41,33,44886.42,554.1533333333333,157,6,2024-02-24,2026-05-21,858,4,5,5,14,5,Champions
C00457,6,38,58639.1,623.8202127659574,175,6,2024-02-24,2026-06-25,858,5,5,5,15,5,Champions
C00459,147,2,1113.8899999999999,222.77799999999996,11,2,2025-03-13,2026-02-04,475,2,1,1,4,0,Promising
C00460,581,4,4873.889999999999,541.5433333333333,21,4,2024-03-02,2024-11-27,851,1,3,3,7,1,Needs Attention
C00461,284,3,2609.25,434.875,11,3,2025-03-08,2025-09-20,480,2,2,2,6,1,Needs Attention
C00462,50,4,2632.91,219.40916666666666,26,4,2026-01-09,2026-05-12,173,4,3,2,9,0,Promising
C00463,163,15,8406.64,210.166,61,6,2024-10-08,2026-01-19,631,2,5,4,11,6,Potential Loyalists
C00464,5,14,14671.720000000001,366.793,80,6,2025-04-19,2026-06-26,438,5,5,5,15,4,Loyal Customers
C00465,131,8,9139.29,507.7383333333334,32,5,2024-08-01,2026-02-20,699,3,4,4,11,5,Champions
C00466,11,13,15995.619999999999,484.71575757575755,65,6,2024-12-27,2026-06-20,551,5,5,5,15,4,Loyal Customers
C00467,461,3,4783.9400000000005,597.9925000000001,16,3,2025-01-31,2025-03-27,516,1,2,3,6,1,Needs Attention
C00469,555,1,139.57,139.57,2,1,2024-12-23,2024-12-23,555,1,1,1,3,2,At Risk
C00470,366,5,5673.68,378.24533333333335,31,6,2024-07-12,2025-06-30,719,1,3,4,8,1,Needs Attention
C00471,784,1,305.38,76.345,10,2,2024-05-08,2024-05-08,784,1,1,1,3,2,At Risk
C00472,801,1,889.08,296.36,8,3,2024-04-21,2024-04-21,801,1,1,1,3,2,At Risk
C00473,242,4,3267.0299999999997,326.703,18,5,2025-05-21,2025-11-01,406,2,3,3,8,0,Promising
C00474,519,4,3045.4700000000003,304.547,18,5,2024-11-05,2025-01-28,603,1,3,3,7,1,Needs Attention
C00475,5,19,12703.29,362.9511428571429,78,6,2025-08-13,2026-06-26,322,5,5,5,15,4,Loyal Customers
C00476,31,10,6033.3,274.2409090909091,50,6,2024-08-28,2026-05-31,672,4,4,4,12,6,Potential Loyalists
C00477,263,4,3508.37,350.837,23,5,2025-07-13,2025-10-11,353,2,3,3,8,0,Promising
C00479,14,5,5574.33,557.433,21,4,2024-12-03,2026-06-17,575,5,3,4,12,4,Loyal Customers
C00480,318,1,717.4599999999999,179.36499999999998,6,3,2025-08-17,2025-08-17,318,1,1,1,3,0,Promising
C00481,256,2,2306.59,461.31800000000004,9,3,2025-06-17,2025-10-18,379,2,1,2,5,0,Promising
C00482,32,2,1423.8,237.29999999999998,8,3,2026-01-23,2026-05-30,159,4,1,2,7,0,Promising
C00484,81,6,6296.18,370.3635294117647,29,6,2025-11-10,2026-04-11,233,3,3,4,10,4,Loyal Customers
C00485,476,3,2470.92,352.98857142857145,12,4,2024-08-10,2025-03-12,690,1,2,2,5,1,Needs Attention
C00486,38,7,2453.8399999999997,163.58933333333331,33,6,2025-06-01,2026-05-24,395,4,4,2,10,6,Potential Loyalists
C00487,183,4,6238.43,445.6021428571429,28,4,2024-05-29,2025-12-30,763,2,3,4,9,6,Potential Loyalists
C00488,247,4,3293.0499999999997,470.43571428571425,17,4,2025-04-05,2025-10-27,452,2,3,3,8,1,Needs Attention
C00489,429,3,362.47,72.494,13,3,2024-09-24,2025-04-28,645,1,2,1,4,2,At Risk
C00490,341,1,365.6,365.6,1,1,2025-07-25,2025-07-25,341,1,1,1,3,0,Promising
C00491,217,3,684.73,171.1825,7,2,2025-08-25,2025-11-26,310,2,2,1,5,0,Promising
C00492,96,10,7495.12,374.756,39,6,2024-04-03,2026-03-27,819,3,4,4,11,5,Champions
C00493,518,2,1271.41,254.282,12,4,2024-03-22,2025-01-29,831,1,1,2,4,1,Needs Attention
C00494,48,13,10415.15,297.5757142857143,69,6,2024-03-26,2026-05-14,827,4,5,4,13,5,Champions
C00495,174,3,1033.71,206.74200000000002,9,4,2025-02-12,2026-01-08,504,2,2,1,5,6,Potential Loyalists
C00496,133,1,787.01,393.505,5,2,2026-02-18,2026-02-18,133,2,1,1,4,0,Promising
C00497,284,1,682.94,227.64666666666668,5,3,2025-09-20,2025-09-20,284,2,1,1,4,0,Promising
C00498,35,33,46096.37,598.6541558441559,150,6,2024-04-16,2026-05-27,806,4,5,5,14,5,Champions
C00499,8,10,11379.02,406.3935714285714,57,6,2024-06-16,2026-06-23,745,5,4,5,14,5,Champions
C00500,132,9,12801.550000000001,457.1982142857143,56,6,2025-05-13,2026-02-19,414,2,4,5,11,4,Loyal Customers
C00501,105,5,2610.6800000000003,261.06800000000004,15,4,2025-03-06,2026-03-18,482,3,3,2,8,6,Potential Loyalists
C00502,90,1,27.87,27.87,2,1,2026-04-02,2026-04-02,90,3,1,1,5,3,Hibernating
C00503,5,17,14560.62,393.5302702702703,69,6,2024-05-15,2026-06-26,777,5,5,5,15,5,Champions
C00504,293,1,397.41999999999996,198.70999999999998,3,2,2025-09-11,2025-09-11,293,2,1,1,4,3,Hibernating
C00505,62,2,504.13,100.826,8,4,2025-06-06,2026-04-30,390,3,1,1,5,3,Hibernating
C00506,43,6,6481.77,381.28058823529415,32,5,2024-12-06,2026-05-19,572,4,3,4,11,6,Potential Loyalists
C00507,69,15,10742.2,346.5225806451613,60,6,2025-05-11,2026-04-23,416,3,5,4,12,4,Loyal Customers
C00509,65,1,490.98,245.49,6,1,2026-04-27,2026-04-27,65,3,1,1,5,0,Promising
C00510,450,3,1477.81,164.20111111111112,13,4,2024-10-15,2025-04-07,624,1,2,2,5,2,At Risk
C00512,58,23,43812.87,663.8313636363637,131,6,2024-04-13,2026-05-04,809,4,5,5,14,5,Champions
C00514,227,3,1475.57,184.44625,17,5,2025-05-01,2025-11-16,426,2,2,2,6,0,Promising
C00515,35,6,4137.67,344.80583333333334,28,6,2025-07-31,2026-05-27,335,4,3,3,10,4,Loyal Customers
C00516,120,15,13363.869999999999,334.09675,74,6,2024-04-16,2026-03-03,806,3,5,5,13,5,Champions
C00517,182,5,5094.860000000001,339.6573333333334,32,5,2024-02-15,2025-12-31,867,2,3,3,8,6,Potential Loyalists
C00518,69,5,2209.65,200.87727272727273,20,5,2025-08-07,2026-04-23,328,3,3,2,8,0,Promising
C00520,93,8,8525.84,387.53818181818184,43,6,2024-11-16,2026-03-30,592,3,4,4,11,4,Loyal Customers
C00523,125,2,326.3,108.76666666666667,7,2,2026-01-14,2026-02-26,168,3,1,1,5,3,Hibernating
C00524,38,11,12633.1,435.6241379310345,57,6,2025-04-06,2026-05-24,451,4,4,5,13,4,Loyal Customers
C00525,15,1,738.76,369.38,4,1,2026-06-16,2026-06-16,15,5,1,1,7,0,Promising
C00526,48,30,28385.010000000002,399.78887323943667,128,6,2024-03-26,2026-05-14,827,4,5,5,14,5,Champions
C00527,14,3,2015.4699999999998,335.91166666666663,13,4,2024-06-04,2026-06-17,757,5,2,2,9,6,Potential Loyalists
C00529,3,12,13290.57,402.74454545454546,70,6,2024-02-27,2026-06-28,855,5,4,5,14,5,Champions
C00530,375,4,2862.93,260.2663636363636,18,4,2024-09-16,2025-06-21,653,1,3,3,7,1,Needs Attention
C00531,488,1,593.6999999999999,296.84999999999997,6,2,2025-02-28,2025-02-28,488,1,1,1,3,2,At Risk
C00533,364,4,4302.57,717.0949999999999,13,3,2024-09-06,2025-07-02,663,1,3,3,7,1,Needs Attention
C00534,91,6,3351.44,223.42933333333335,27,5,2025-03-24,2026-04-01,464,3,3,3,9,6,Potential Loyalists
C00535,46,6,10960.81,548.0405,44,6,2025-08-28,2026-05-16,307,4,3,4,11,4,Loyal Customers
C00536,4,43,48881.4,465.5371428571429,184,6,2024-02-13,2026-06-27,869,5,5,5,15,5,Champions
C00538,51,4,1445.62,144.56199999999998,18,5,2025-11-26,2026-05-11,217,4,3,2,9,0,Promising
C00540,503,1,60.83,60.83,3,1,2025-02-13,2025-02-13,503,1,1,1,3,2,At Risk
C00541,114,6,2117.34,132.33375,33,5,2024-05-27,2026-03-09,765,3,3,2,8,6,Potential Loyalists
C00542,3,6,1954.64,114.97882352941177,36,6,2025-07-04,2026-06-28,362,5,3,2,10,6,Potential Loyalists
C00543,10,6,5602.03,373.46866666666665,32,6,2025-09-30,2026-06-21,274,5,3,4,12,4,Loyal Customers
C00544,395,3,4269.64,609.9485714285714,16,4,2024-10-23,2025-06-01,616,1,2,3,6,1,Needs Attention
C00545,252,3,1043.31,130.41375,15,5,2025-07-12,2025-10-22,354,2,2,1,5,3,Hibernating
C00546,703,1,861.0999999999999,287.0333333333333,4,3,2024-07-28,2024-07-28,703,1,1,1,3,2,At Risk
C00547,51,4,3576.33,397.37,19,4,2025-01-07,2026-05-11,540,4,3,3,10,6,Potential Loyalists
C00548,9,19,29771.760000000002,572.5338461538462,105,6,2024-06-28,2026-06-22,733,5,5,5,15,5,Champions
C00549,23,11,18192.65,758.0270833333334,45,6,2025-07-25,2026-06-08,341,4,4,5,13,4,Loyal Customers
C00550,54,2,2690.55,448.425,15,4,2025-11-20,2026-05-08,223,4,1,3,8,0,Promising
C00552,172,12,4457.82,193.8182608695652,46,5,2024-07-22,2026-01-10,709,2,4,3,9,6,Potential Loyalists
C00553,242,8,6501.2,406.325,37,6,2024-09-19,2025-11-01,650,2,4,4,10,6,Potential Loyalists
C00554,416,4,1253.78,208.96333333333334,11,4,2024-05-29,2025-05-11,763,1,3,2,6,1,Needs Attention
C00555,291,5,3079.37,205.2913333333333,32,6,2024-04-27,2025-09-13,795,2,3,3,8,6,Potential Loyalists
C00556,435,9,8538.08,388.0945454545454,42,6,2024-06-13,2025-04-22,748,1,4,4,9,1,Needs Attention
C00557,133,2,193.12,96.56,3,2,2025-12-05,2026-02-18,208,2,1,1,4,3,Hibernating
C00558,280,2,3749.31,535.6157142857143,16,5,2025-06-24,2025-09-24,372,2,1,3,6,0,Promising
C00559,59,4,5886.91,654.1011111111111,19,4,2025-05-11,2026-05-03,416,3,3,4,10,4,Loyal Customers
C00561,446,4,5272.33,659.04125,18,4,2024-08-09,2025-04-11,691,1,3,4,8,1,Needs Attention
C00562,7,2,192.99,96.495,3,2,2025-11-11,2026-06-24,232,5,1,1,7,3,Hibernating
C00563,33,4,4390.780000000001,439.0780000000001,18,6,2025-10-24,2026-05-29,250,4,3,3,10,0,Promising
C00564,111,2,1068.6399999999999,213.72799999999998,9,4,2025-08-15,2026-03-12,320,3,1,1,5,0,Promising
C00565,18,13,17757.06,507.34457142857144,67,6,2025-06-29,2026-06-13,367,5,5,5,15,4,Loyal Customers
C00566,376,1,378.65999999999997,189.32999999999998,5,2,2025-06-20,2025-06-20,376,1,1,1,3,2,At Risk
C00567,343,4,1993.97,181.27,21,5,2025-01-10,2025-07-23,537,1,3,2,6,1,Needs Attention
C00568,40,11,7525.97,313.58208333333334,52,6,2025-07-27,2026-05-22,339,4,4,4,12,4,Loyal Customers
C00571,110,4,1559.18,155.918,20,4,2024-11-16,2026-03-13,592,3,3,2,8,6,Potential Loyalists
C00572,26,18,28571.43,583.0904081632654,92,6,2025-08-05,2026-06-05,330,4,5,5,14,4,Loyal Customers
C00573,318,5,4767.97,264.88722222222225,31,5,2024-12-25,2025-08-17,553,1,3,3,7,1,Needs Attention
C00575,534,4,3509.61,389.9566666666667,20,4,2024-07-20,2025-01-13,711,1,3,3,7,1,Needs Attention
C00576,1,17,21145.6,528.64,81,6,2025-03-11,2026-06-30,477,5,5,5,15,4,Loyal Customers
C00577,8,4,3413.4,341.34000000000003,18,5,2026-02-04,2026-06-23,147,5,3,3,11,0,Promising
C00578,65,3,717.5999999999999,119.59999999999998,11,4,2025-05-31,2026-04-27,396,3,2,1,6,3,Hibernating
C00579,683,1,1494.53,373.6325,7,4,2024-08-17,2024-08-17,683,1,1,2,4,1,Needs Attention
C00581,30,1,594.2,594.2,1,1,2026-06-01,2026-06-01,30,4,1,1,6,0,Promising
C00582,225,11,7542.59,314.27458333333334,43,6,2024-09-05,2025-11-18,664,2,4,4,10,6,Potential Loyalists
