order_id,customer_id,product_id,category,order_date,quantity,unit_price,revenue
O0000151,C00029,P0009,Apparel,2026-05-26,1,84.76,84.76
O0000152,C00030,P0034,Grocery,2026-01-05,3,12.33,37.0
O0000152,C00030,P0018,Sports,2026-01-05,2,206.61,413.23
O0000152,C00030,P0025,Electronics,2026-01-05,2,628.5,1256.99
O0000153,C00031,P0042,Home & Kitchen,2025-02-09,2,163.07,326.14
O0000153,C00031,P0059,Electronics,2025-02-09,3,575.75,1727.26
O0000154,C00031,P0009,Apparel,2025-02-20,3,86.26,258.78
O0000154,C00031,P0001,Home & Kitchen,2025-02-20,3,46.6,139.79
O0000154,C00031,P0016,Apparel,2025-02-20,3,9.54,28.63
O0000154,C00031,P0038,Apparel,2025-02-20,3,16.81,50.42
O0000155,C00031,P0026,Electronics,2025-11-16,3,96.46,289.37
O0000156,C00031,P0003,Home & Kitchen,2026-02-17,1,55.35,55.35
O0000156,C00031,P0016,Apparel,2026-02-17,2,10.48,20.96
O0000156,C00031,P0015,Apparel,2026-02-17,1,84.17,84.17
O0000156,C00031,P0025,Electronics,2026-02-17,3,449.07,1347.21
O0000157,C00032,P0039,Grocery,2025-02-15,3,23.8,71.39
O0000157,C00032,P0006,Electronics,2025-02-15,3,805.25,2415.74
O0000157,C00032,P0029,Home & Kitchen,2025-02-15,2,32.41,64.82
O0000157,C00032,P0010,Home & Kitchen,2025-02-15,3,146.31,438.94
O0000158,C00032,P0023,Beauty,2025-03-05,3,74.53,223.6
O0000159,C00034,P0038,Apparel,2025-08-25,2,16.3,32.61
O0000159,C00034,P0058,Beauty,2025-08-25,3,62.66,187.99
O0000159,C00034,P0044,Electronics,2025-08-25,2,388.57,777.14
O0000159,C00034,P0053,Grocery,2025-08-25,3,18.11,54.33
O0000160,C00034,P0041,Beauty,2025-09-19,1,48.08,48.08
O0000160,C00034,P0018,Sports,2025-09-19,3,173.22,519.65
O0000160,C00034,P0060,Apparel,2025-09-19,2,99.28,198.56
O0000161,C00034,P0060,Apparel,2025-10-22,3,101.04,303.12
O0000161,C00034,P0025,Electronics,2025-10-22,3,456.37,1369.11
O0000161,C00034,P0045,Home & Kitchen,2025-10-22,1,93.34,93.34
O0000162,C00034,P0056,Grocery,2025-11-15,2,19.86,39.72
O0000163,C00034,P0046,Electronics,2026-05-19,3,228.53,685.6
O0000163,C00034,P0028,Sports,2026-05-19,3,246.61,739.83
O0000163,C00034,P0029,Home & Kitchen,2026-05-19,3,28.41,85.24
O0000163,C00034,P0057,Sports,2026-05-19,2,41.09,82.17
O0000164,C00035,P0051,Electronics,2024-03-26,2,177.38,354.77
O0000165,C00035,P0004,Home & Kitchen,2024-05-13,1,21.93,21.93
O0000166,C00035,P0057,Sports,2024-06-08,3,64.42,193.25
O0000166,C00035,P0033,Electronics,2024-06-08,1,759.18,759.18
O0000167,C00035,P0005,Home & Kitchen,2024-06-18,3,81.59,244.76
O0000167,C00035,P0054,Apparel,2024-06-18,3,38.65,115.94
O0000167,C00035,P0055,Beauty,2024-06-18,3,65.33,196.0
O0000167,C00035,P0042,Home & Kitchen,2024-06-18,1,258.15,258.15
O0000168,C00035,P0007,Electronics,2024-07-13,2,912.14,1824.28
O0000168,C00035,P0007,Electronics,2024-07-13,1,987.4,987.4
O0000168,C00035,P0054,Apparel,2024-07-13,2,38.21,76.42
O0000168,C00035,P0055,Beauty,2024-07-13,2,62.17,124.34
O0000169,C00035,P0044,Electronics,2024-08-10,1,560.3,560.3
O0000169,C00035,P0048,Apparel,2024-08-10,1,17.17,17.17
O0000169,C00035,P0022,Beauty,2024-08-10,3,10.4,31.2
O0000170,C00035,P0009,Apparel,2024-11-07,2,116.46,232.91
O0000170,C00035,P0034,Grocery,2024-11-07,1,15.52,15.52
O0000170,C00035,P0039,Grocery,2024-11-07,2,27.51,55.02
O0000171,C00035,P0035,Apparel,2024-11-19,1,94.05,94.05
O0000171,C00035,P0028,Sports,2024-11-19,3,365.45,1096.35
O0000172,C00035,P0055,Beauty,2024-12-09,2,61.02,122.04
O0000172,C00035,P0022,Beauty,2024-12-09,3,11.38,34.15
O0000173,C00035,P0052,Sports,2024-12-22,1,309.39,309.39
O0000173,C00035,P0049,Beauty,2024-12-22,3,27.86,83.59
O0000174,C00035,P0056,Grocery,2025-01-23,2,27.99,55.98
O0000175,C00035,P0010,Home & Kitchen,2025-01-24,3,177.29,531.87
O0000175,C00035,P0010,Home & Kitchen,2025-01-24,3,181.75,545.24
O0000175,C00035,P0038,Apparel,2025-01-24,2,25.81,51.62
O0000175,C00035,P0017,Apparel,2025-01-24,1,145.96,145.96
O0000176,C00035,P0031,Sports,2025-03-19,2,18.34,36.67
O0000176,C00035,P0007,Electronics,2025-03-19,1,1010.98,1010.98
O0000177,C00035,P0039,Grocery,2025-03-30,1,29.46,29.46
O0000178,C00035,P0033,Electronics,2025-04-07,2,894.38,1788.76
O0000178,C00035,P0024,Electronics,2025-04-07,1,410.24,410.24
O0000179,C00035,P0060,Apparel,2025-06-07,2,139.94,279.87
O0000179,C00035,P0028,Sports,2025-06-07,3,362.37,1087.1
O0000179,C00035,P0012,Electronics,2025-06-07,1,286.4,286.4
O0000179,C00035,P0044,Electronics,2025-06-07,3,519.57,1558.71
O0000180,C00035,P0039,Grocery,2025-07-25,3,26.15,78.45
O0000180,C00035,P0001,Home & Kitchen,2025-07-25,2,62.98,125.96
O0000181,C00035,P0060,Apparel,2025-07-29,1,117.86,117.86
O0000181,C00035,P0006,Electronics,2025-07-29,3,985.45,2956.36
O0000182,C00035,P0058,Beauty,2025-09-01,3,86.43,259.29
O0000182,C00035,P0010,Home & Kitchen,2025-09-01,2,205.1,410.2
O0000182,C00035,P0034,Grocery,2025-09-01,3,15.22,45.65
O0000183,C00035,P0015,Apparel,2025-10-27,1,121.89,121.89
O0000183,C00035,P0046,Electronics,2025-10-27,3,343.34,1030.01
O0000183,C00035,P0008,Electronics,2025-10-27,1,817.13,817.13
O0000184,C00035,P0001,Home & Kitchen,2025-12-20,3,61.08,183.24
O0000184,C00035,P0031,Sports,2025-12-20,3,16.23,48.68
O0000184,C00035,P0009,Apparel,2025-12-20,1,121.21,121.21
O0000185,C00035,P0058,Beauty,2026-02-22,1,77.78,77.78
O0000185,C00035,P0001,Home & Kitchen,2026-02-22,1,59.79,59.79
O0000186,C00035,P0046,Electronics,2026-06-02,3,305.48,916.44
O0000186,C00035,P0005,Home & Kitchen,2026-06-02,1,69.47,69.47
O0000187,C00036,P0008,Electronics,2024-06-02,1,862.66,862.66
O0000187,C00036,P0044,Electronics,2024-06-02,1,486.56,486.56
O0000187,C00036,P0001,Home & Kitchen,2024-06-02,1,58.45,58.45
O0000188,C00036,P0015,Apparel,2024-06-06,3,112.91,338.73
O0000188,C00036,P0020,Beauty,2024-06-06,2,87.71,175.42
O0000188,C00036,P0036,Electronics,2024-06-06,3,752.37,2257.12
O0000188,C00036,P0002,Grocery,2024-06-06,2,43.33,86.67
O0000189,C00036,P0001,Home & Kitchen,2024-06-15,2,63.66,127.32
O0000189,C00036,P0013,Sports,2024-06-15,3,100.95,302.85
O0000190,C00036,P0006,Electronics,2024-08-28,2,878.1,1756.21
O0000190,C00036,P0052,Sports,2024-08-28,1,355.93,355.93
O0000190,C00036,P0003,Home & Kitchen,2024-08-28,3,74.97,224.92
O0000191,C00036,P0035,Apparel,2024-09-30,3,103.33,309.99
O0000191,C00036,P0023,Beauty,2024-09-30,2,101.42,202.83
O0000191,C00036,P0008,Electronics,2024-09-30,3,883.29,2649.86
O0000192,C00036,P0033,Electronics,2024-12-09,1,866.76,866.76
O0000192,C00036,P0002,Grocery,2024-12-09,1,47.44,47.44
O0000192,C00036,P0028,Sports,2024-12-09,2,371.9,743.81
O0000192,C00036,P0058,Beauty,2024-12-09,2,79.4,158.8
O0000193,C00036,P0052,Sports,2024-12-11,1,356.98,356.98
O0000193,C00036,P0019,Apparel,2024-12-11,2,104.58,209.16
O0000194,C00036,P0054,Apparel,2025-01-10,3,32.58,97.74
O0000194,C00036,P0052,Sports,2025-01-10,1,308.1,308.1
O0000194,C00036,P0015,Apparel,2025-01-10,3,126.71,380.13
O0000194,C00036,P0026,Electronics,2025-01-10,3,112.0,336.01
O0000195,C00036,P0011,Grocery,2025-02-10,3,33.57,100.71
O0000196,C00036,P0041,Beauty,2025-03-04,1,67.64,67.64
O0000197,C00036,P0059,Electronics,2025-03-11,3,910.23,2730.7
O0000197,C00036,P0040,Grocery,2025-03-11,1,43.08,43.08
O0000198,C00036,P0014,Apparel,2025-03-29,3,20.29,60.86
O0000198,C00036,P0030,Beauty,2025-03-29,3,74.98,224.95
O0000198,C00036,P0007,Electronics,2025-03-29,3,957.63,2872.89
O0000198,C00036,P0012,Electronics,2025-03-29,1,255.83,255.83
O0000199,C00036,P0006,Electronics,2025-05-21,2,968.81,1937.61
O0000199,C00036,P0053,Grocery,2025-05-21,1,26.11,26.11
O0000200,C00036,P0013,Sports,2025-05-27,2,93.92,187.84
O0000200,C00036,P0048,Apparel,2025-05-27,2,17.94,35.88
O0000200,C00036,P0047,Sports,2025-05-27,3,327.57,982.72
O0000201,C00036,P0023,Beauty,2025-07-06,3,96.15,288.45
O0000202,C00036,P0039,Grocery,2025-09-25,3,24.76,74.27
O0000203,C00036,P0044,Electronics,2025-09-26,3,527.72,1583.17
O0000203,C00036,P0048,Apparel,2025-09-26,1,18.33,18.33
O0000203,C00036,P0058,Beauty,2025-09-26,1,88.76,88.76
O0000204,C00036,P0047,Sports,2025-10-25,2,352.48,704.95
O0000204,C00036,P0024,Electronics,2025-10-25,2,434.01,868.02
O0000204,C00036,P0053,Grocery,2025-10-25,3,23.33,69.99
O0000204,C00036,P0058,Beauty,2025-10-25,3,86.84,260.53
O0000205,C00036,P0009,Apparel,2025-12-24,3,106.66,319.99
O0000205,C00036,P0024,Electronics,2025-12-24,2,421.57,843.14
O0000205,C00036,P0010,Home & Kitchen,2025-12-24,2,177.82,355.64
O0000205,C00036,P0038,Apparel,2025-12-24,3,22.94,68.82
O0000206,C00036,P0043,Sports,2026-01-04,3,28.68,86.05
O0000206,C00036,P0016,Apparel,2026-01-04,1,12.84,12.84
O0000207,C00038,P0034,Grocery,2025-11-04,1,11.45,11.45
O0000208,C00038,P0053,Grocery,2025-12-28,2,18.96,37.92
O0000208,C00038,P0020,Beauty,2025-12-28,1,53.66,53.66
O0000209,C00039,P0042,Home & Kitchen,2025-03-11,1,231.21,231.21
O0000209,C00039,P0037,Sports,2025-03-11,2,149.13,298.26
O0000209,C00039,P0022,Beauty,2025-03-11,1,10.1,10.1
O0000209,C00039,P0039,Grocery,2025-03-11,2,29.8,59.6
O0000210,C00039,P0048,Apparel,2025-08-14,3,15.22,45.65
O0000210,C00039,P0011,Grocery,2025-08-14,3,32.07,96.21
O0000210,C00039,P0018,Sports,2025-08-14,2,243.9,487.8
O0000210,C00039,P0055,Beauty,2025-08-14,1,56.08,56.08
O0000211,C00039,P0013,Sports,2025-08-21,3,104.29,312.88
O0000211,C00039,P0039,Grocery,2025-08-21,3,26.03,78.1
O0000211,C00039,P0003,Home & Kitchen,2025-08-21,1,70.81,70.81
O0000212,C00039,P0002,Grocery,2025-09-18,3,44.4,133.21
O0000212,C00039,P0018,Sports,2025-09-18,1,272.01,272.01
O0000213,C00039,P0005,Home & Kitchen,2025-11-29,1,71.04,71.04
O0000213,C00039,P0005,Home & Kitchen,2025-11-29,2,82.95,165.89
O0000214,C00039,P0050,Home & Kitchen,2026-01-02,3,137.91,413.72
O0000214,C00039,P0022,Beauty,2026-01-02,1,10.67,10.67
O0000214,C00039,P0020,Beauty,2026-01-02,1,85.37,85.37
O0000214,C00039,P0015,Apparel,2026-01-02,3,127.06,381.19
O0000215,C00039,P0054,Apparel,2026-04-17,2,36.73,73.46
O0000215,C00039,P0029,Home & Kitchen,2026-04-17,3,42.59,127.78
O0000215,C00039,P0045,Home & Kitchen,2026-04-17,2,135.57,271.15
O0000216,C00039,P0057,Sports,2026-04-18,3,63.22,189.66
O0000216,C00039,P0023,Beauty,2026-04-18,3,90.15,270.44
O0000217,C00039,P0027,Sports,2026-04-20,2,58.66,117.32
O0000217,C00039,P0006,Electronics,2026-04-20,2,833.47,1666.94
O0000217,C00039,P0038,Apparel,2026-04-20,1,21.79,21.79
O0000217,C00039,P0037,Sports,2026-04-20,1,133.65,133.65
O0000218,C00039,P0009,Apparel,2026-05-11,3,112.51,337.54
O0000218,C00039,P0018,Sports,2026-05-11,2,274.73,549.45
O0000219,C00039,P0032,Grocery,2026-05-25,2,30.54,61.08
O0000219,C00039,P0055,Beauty,2026-05-25,1,56.33,56.33
O0000219,C00039,P0023,Beauty,2026-05-25,2,99.38,198.76
O0000220,C00040,P0012,Electronics,2025-12-29,2,210.03,420.06
O0000220,C00040,P0002,Grocery,2025-12-29,1,30.65,30.65
O0000220,C00040,P0043,Sports,2025-12-29,2,21.59,43.19
O0000220,C00040,P0022,Beauty,2025-12-29,1,8.42,8.42
O0000221,C00040,P0013,Sports,2026-01-18,3,76.82,230.45
O0000222,C00040,P0026,Electronics,2026-01-29,1,99.4,99.4
O0000223,C00040,P0038,Apparel,2026-06-30,3,17.25,51.75
O0000223,C00040,P0048,Apparel,2026-06-30,3,13.6,40.79
O0000223,C00040,P0002,Grocery,2026-06-30,3,35.99,107.97
O0000223,C00040,P0005,Home & Kitchen,2026-06-30,1,62.37,62.37
O0000224,C00041,P0004,Home & Kitchen,2025-01-28,1,30.17,30.17
O0000224,C00041,P0035,Apparel,2025-01-28,1,132.13,132.13
O0000224,C00041,P0057,Sports,2025-01-28,2,83.82,167.63
O0000225,C00041,P0033,Electronics,2025-02-08,2,1035.19,2070.39
O0000225,C00041,P0020,Beauty,2025-02-08,2,120.08,240.16
O0000225,C00041,P0036,Electronics,2025-02-08,1,960.19,960.19
O0000225,C00041,P0030,Beauty,2025-02-08,1,83.13,83.13
O0000226,C00041,P0038,Apparel,2025-02-12,3,31.69,95.08
O0000227,C00041,P0034,Grocery,2025-03-13,1,21.29,21.29
O0000228,C00041,P0015,Apparel,2025-04-19,3,160.15,480.44
O0000228,C00041,P0017,Apparel,2025-04-19,2,166.56,333.11
O0000228,C00041,P0001,Home & Kitchen,2025-04-19,2,86.19,172.39
O0000228,C00041,P0014,Apparel,2025-04-19,1,24.86,24.86
O0000229,C00041,P0006,Electronics,2025-06-07,2,1225.06,2450.11
O0000229,C00041,P0060,Apparel,2025-06-07,2,160.97,321.93
O0000229,C00041,P0030,Beauty,2025-06-07,2,82.92,165.84
O0000230,C00041,P0003,Home & Kitchen,2025-07-06,2,100.54,201.09
O0000230,C00041,P0052,Sports,2025-07-06,2,481.71,963.42
O0000230,C00041,P0003,Home & Kitchen,2025-07-06,1,107.53,107.53
O0000231,C00041,P0049,Beauty,2025-07-15,2,38.33,76.66
O0000231,C00041,P0054,Apparel,2025-07-15,1,44.83,44.83
O0000232,C00041,P0005,Home & Kitchen,2025-07-28,2,104.07,208.13
O0000232,C00041,P0036,Electronics,2025-07-28,1,1034.49,1034.49
O0000233,C00041,P0010,Home & Kitchen,2025-08-01,3,234.5,703.51
O0000233,C00041,P0011,Grocery,2025-08-01,1,38.13,38.13
O0000234,C00041,P0031,Sports,2025-08-12,2,23.25,46.49
O0000234,C00041,P0058,Beauty,2025-08-12,1,104.33,104.33
O0000234,C00041,P0053,Grocery,2025-08-12,1,30.43,30.43
O0000234,C00041,P0028,Sports,2025-08-12,3,448.76,1346.28
O0000235,C00041,P0051,Electronics,2025-08-30,2,246.8,493.6
O0000235,C00041,P0028,Sports,2025-08-30,3,480.06,1440.19
O0000235,C00041,P0010,Home & Kitchen,2025-08-30,2,245.17,490.34
O0000235,C00041,P0023,Beauty,2025-08-30,1,114.29,114.29
O0000236,C00041,P0007,Electronics,2025-10-05,2,1227.2,2454.4
O0000237,C00041,P0036,Electronics,2025-10-15,1,1045.66,1045.66
O0000237,C00041,P0002,Grocery,2025-10-15,2,59.66,119.33
O0000238,C00041,P0012,Electronics,2025-11-03,3,340.97,1022.92
O0000239,C00041,P0040,Grocery,2025-11-17,2,57.75,115.5
O0000240,C00041,P0048,Apparel,2025-11-23,2,21.37,42.75
O0000240,C00041,P0018,Sports,2025-11-23,3,367.54,1102.61
O0000240,C00041,P0044,Electronics,2025-11-23,1,684.73,684.73
O0000240,C00041,P0052,Sports,2025-11-23,1,458.27,458.27
O0000241,C00041,P0048,Apparel,2025-12-11,2,21.28,42.56
O0000242,C00041,P0011,Grocery,2025-12-13,3,40.96,122.88
O0000243,C00041,P0030,Beauty,2026-01-24,3,82.41,247.23
O0000243,C00041,P0056,Grocery,2026-01-24,2,42.11,84.21
O0000243,C00041,P0058,Beauty,2026-01-24,2,99.36,198.72
O0000244,C00041,P0036,Electronics,2026-03-03,3,1003.51,3010.53
O0000244,C00041,P0038,Apparel,2026-03-03,2,32.83,65.66
O0000244,C00041,P0008,Electronics,2026-03-03,1,1289.6,1289.6
O0000245,C00041,P0028,Sports,2026-03-20,1,482.09,482.09
O0000245,C00041,P0026,Electronics,2026-03-20,1,179.88,179.88
O0000245,C00041,P0043,Sports,2026-03-20,3,35.0,105.01
O0000246,C00041,P0027,Sports,2026-04-22,1,77.49,77.49
O0000247,C00041,P0046,Electronics,2026-05-17,2,457.33,914.67
O0000248,C00042,P0017,Apparel,2024-11-17,1,95.2,95.2
O0000248,C00042,P0035,Apparel,2024-11-17,2,81.93,163.86
O0000248,C00042,P0036,Electronics,2024-11-17,2,587.99,1175.99
O0000248,C00042,P0027,Sports,2024-11-17,1,42.18,42.18
O0000249,C00042,P0028,Sports,2025-02-12,3,250.52,751.56
O0000249,C00042,P0017,Apparel,2025-02-12,1,102.44,102.44
O0000249,C00042,P0018,Sports,2025-02-12,1,192.8,192.8
O0000250,C00042,P0054,Apparel,2025-09-04,2,29.42,58.84
O0000251,C00042,P0013,Sports,2025-10-25,1,68.2,68.2
O0000251,C00042,P0024,Electronics,2025-10-25,1,287.01,287.01
O0000252,C00042,P0004,Home & Kitchen,2026-03-21,1,16.4,16.4
O0000252,C00042,P0054,Apparel,2026-03-21,2,25.17,50.34
O0000252,C00042,P0019,Apparel,2026-03-21,3,81.33,243.98
O0000253,C00042,P0029,Home & Kitchen,2026-04-16,2,31.05,62.11
O0000253,C00042,P0003,Home & Kitchen,2026-04-16,3,60.96,182.88
O0000253,C00042,P0017,Apparel,2026-04-16,1,99.75,99.75
O0000254,C00042,P0038,Apparel,2026-06-24,3,18.97,56.92
O0000254,C00042,P0053,Grocery,2026-06-24,1,19.15,19.15
O0000254,C00042,P0013,Sports,2026-06-24,2,71.14,142.28
O0000254,C00042,P0059,Electronics,2026-06-24,1,630.92,630.92
O0000255,C00043,P0002,Grocery,2025-02-19,2,31.72,63.44
O0000255,C00043,P0017,Apparel,2025-02-19,1,103.66,103.66
O0000255,C00043,P0029,Home & Kitchen,2025-02-19,3,27.16,81.47
O0000256,C00043,P0060,Apparel,2025-10-04,2,84.22,168.43
O0000257,C00043,P0042,Home & Kitchen,2026-02-06,3,175.51,526.52
O0000258,C00045,P0025,Electronics,2024-03-25,2,505.84,1011.67
O0000259,C00046,P0035,Apparel,2024-06-29,3,73.04,219.13
O0000259,C00046,P0037,Sports,2024-06-29,1,105.93,105.93
O0000259,C00046,P0049,Beauty,2024-06-29,3,17.7,53.1
O0000260,C00046,P0040,Grocery,2024-12-09,2,28.92,57.83
O0000260,C00046,P0019,Apparel,2024-12-09,1,66.44,66.44
O0000261,C00046,P0051,Electronics,2025-10-25,2,126.33,252.65
O0000261,C00046,P0022,Beauty,2025-10-25,2,7.24,14.49
O0000262,C00046,P0053,Grocery,2025-11-29,1,18.14,18.14
O0000263,C00046,P0022,Beauty,2025-12-27,3,8.01,24.04
O0000263,C00046,P0023,Beauty,2025-12-27,2,61.76,123.53
O0000264,C00046,P0009,Apparel,2026-04-02,2,80.03,160.06
O0000264,C00046,P0014,Apparel,2026-04-02,2,12.99,25.98
O0000264,C00046,P0038,Apparel,2026-04-02,2,15.77,31.54
O0000265,C00047,P0045,Home & Kitchen,2024-05-26,2,162.69,325.38
O0000265,C00047,P0020,Beauty,2024-05-26,3,115.55,346.66
O0000266,C00047,P0039,Grocery,2024-07-01,1,33.2,33.2
O0000267,C00047,P0036,Electronics,2024-07-23,2,874.84,1749.68
O0000267,C00047,P0020,Beauty,2024-07-23,3,103.21,309.63
O0000268,C00047,P0049,Beauty,2024-10-16,1,36.47,36.47
O0000269,C00047,P0003,Home & Kitchen,2025-01-03,3,107.92,323.76
O0000270,C00047,P0060,Apparel,2025-01-15,2,159.58,319.17
O0000271,C00047,P0038,Apparel,2025-03-28,1,34.08,34.08
O0000271,C00047,P0007,Electronics,2025-03-28,3,1216.22,3648.67
O0000271,C00047,P0007,Electronics,2025-03-28,3,1264.37,3793.12
O0000271,C00047,P0055,Beauty,2025-03-28,3,75.33,225.98
O0000272,C00047,P0008,Electronics,2025-03-31,3,1274.53,3823.59
O0000273,C00047,P0006,Electronics,2025-04-02,1,1347.57,1347.57
O0000274,C00047,P0051,Electronics,2025-04-08,2,238.33,476.66
O0000274,C00047,P0060,Apparel,2025-04-08,2,164.3,328.6
O0000275,C00047,P0048,Apparel,2025-07-01,2,22.86,45.72
O0000276,C00047,P0013,Sports,2025-07-31,2,127.36,254.73
O0000276,C00047,P0002,Grocery,2025-07-31,1,58.36,58.36
O0000277,C00047,P0058,Beauty,2025-08-22,2,118.96,237.91
O0000277,C00047,P0040,Grocery,2025-08-22,1,57.03,57.03
O0000278,C00047,P0050,Home & Kitchen,2025-10-06,3,212.7,638.1
O0000278,C00047,P0034,Grocery,2025-10-06,2,18.01,36.03
O0000279,C00047,P0059,Electronics,2025-10-12,3,1053.83,3161.49
O0000280,C00047,P0050,Home & Kitchen,2025-11-04,1,206.82,206.82
O0000280,C00047,P0021,Sports,2025-11-04,2,337.32,674.64
O0000280,C00047,P0038,Apparel,2025-11-04,2,34.75,69.5
O0000280,C00047,P0026,Electronics,2025-11-04,2,153.63,307.26
O0000281,C00047,P0038,Apparel,2025-11-29,2,29.31,58.62
O0000281,C00047,P0025,Electronics,2025-11-29,2,975.21,1950.42
O0000281,C00047,P0008,Electronics,2025-11-29,1,1099.26,1099.26
O0000282,C00047,P0022,Beauty,2026-03-18,2,14.62,29.24
O0000282,C00047,P0015,Apparel,2026-03-18,2,165.75,331.5
O0000282,C00047,P0031,Sports,2026-03-18,3,24.46,73.38
O0000283,C00047,P0055,Beauty,2026-04-26,3,85.33,255.99
O0000283,C00047,P0012,Electronics,2026-04-26,1,334.69,334.69
O0000283,C00047,P0017,Apparel,2026-04-26,1,180.42,180.42
O0000283,C00047,P0009,Apparel,2026-04-26,1,159.22,159.22
O0000284,C00047,P0029,Home & Kitchen,2026-04-28,3,58.45,175.34
O0000284,C00047,P0023,Beauty,2026-04-28,3,113.65,340.95
O0000284,C00047,P0035,Apparel,2026-04-28,3,134.93,404.78
O0000284,C00047,P0016,Apparel,2026-04-28,1,19.43,19.43
O0000285,C00047,P0033,Electronics,2026-05-18,2,1036.22,2072.45
O0000285,C00047,P0048,Apparel,2026-05-18,3,21.47,64.42
O0000285,C00047,P0003,Home & Kitchen,2026-05-18,1,98.24,98.24
O0000285,C00047,P0060,Apparel,2026-05-18,3,191.11,573.34
O0000286,C00047,P0060,Apparel,2026-05-29,3,175.03,525.09
O0000286,C00047,P0023,Beauty,2026-05-29,3,116.37,349.11
O0000286,C00047,P0001,Home & Kitchen,2026-05-29,2,76.89,153.78
O0000287,C00048,P0018,Sports,2024-04-02,2,196.39,392.78
O0000287,C00048,P0002,Grocery,2024-04-02,2,34.49,68.97
O0000287,C00048,P0059,Electronics,2024-04-02,3,616.58,1849.73
O0000288,C00048,P0028,Sports,2024-06-08,2,246.53,493.06
O0000288,C00048,P0031,Sports,2024-06-08,3,11.71,35.13
O0000289,C00048,P0012,Electronics,2024-10-09,3,183.36,550.08
O0000289,C00048,P0039,Grocery,2024-10-09,1,21.39,21.39
O0000289,C00048,P0009,Apparel,2024-10-09,2,81.67,163.34
O0000290,C00048,P0056,Grocery,2025-08-04,3,20.48,61.44
O0000290,C00048,P0029,Home & Kitchen,2025-08-04,2,29.57,59.14
O0000290,C00048,P0005,Home & Kitchen,2025-08-04,3,56.51,169.54
O0000291,C00048,P0057,Sports,2026-01-21,3,44.2,132.61
O0000291,C00048,P0059,Electronics,2026-01-21,2,558.81,1117.62
O0000291,C00048,P0048,Apparel,2026-01-21,2,12.81,25.62
O0000292,C00049,P0030,Beauty,2024-12-12,3,55.23,165.7
O0000292,C00049,P0047,Sports,2024-12-12,1,283.0,283.0
O0000293,C00049,P0013,Sports,2025-09-15,1,77.45,77.45
O0000293,C00049,P0017,Apparel,2025-09-15,2,97.99,195.98
O0000293,C00049,P0045,Home & Kitchen,2025-09-15,1,88.16,88.16
O0000294,C00049,P0006,Electronics,2025-09-23,3,687.84,2063.52
O0000294,C00049,P0019,Apparel,2025-09-23,3,79.23,237.68
O0000294,C00049,P0055,Beauty,2025-09-23,2,42.58,85.15
O0000295,C00049,P0059,Electronics,2025-12-19,2,699.84,1399.68
O0000296,C00051,P0053,Grocery,2024-11-13,1,19.33,19.33
O0000296,C00051,P0059,Electronics,2024-11-13,1,612.4,612.4
O0000296,C00051,P0057,Sports,2024-11-13,1,42.97,42.97
O0000297,C00051,P0009,Apparel,2025-12-22,1,80.53,80.53
O0000297,C00051,P0049,Beauty,2025-12-22,1,18.64,18.64
O0000297,C00051,P0008,Electronics,2025-12-22,3,591.16,1773.49
O0000298,C00053,P0038,Apparel,2024-06-17,3,26.51,79.54
O0000298,C00053,P0055,Beauty,2024-06-17,2,59.1,118.19
O0000298,C00053,P0059,Electronics,2024-06-17,1,871.82,871.82
O0000298,C00053,P0009,Apparel,2024-06-17,3,103.5,310.49
O0000299,C00053,P0008,Electronics,2024-07-06,1,863.5,863.5
O0000299,C00053,P0058,Beauty,2024-07-06,1,87.51,87.51
O0000299,C00053,P0035,Apparel,2024-07-06,2,106.73,213.46
O0000299,C00053,P0002,Grocery,2024-07-06,3,40.76,122.27
O0000300,C00053,P0021,Sports,2024-08-01,2,217.14,434.28
O0000300,C00053,P0028,Sports,2024-08-01,1,344.44,344.44
O0000300,C00053,P0045,Home & Kitchen,2024-08-01,1,126.71,126.71
O0000300,C00053,P0024,Electronics,2024-08-01,1,398.95,398.95
O0000301,C00053,P0009,Apparel,2024-08-27,1,105.99,105.99
O0000301,C00053,P0010,Home & Kitchen,2024-08-27,3,202.09,606.27
O0000301,C00053,P0003,Home & Kitchen,2024-08-27,3,68.41,205.22
O0000301,C00053,P0049,Beauty,2024-08-27,3,28.64,85.92
O0000302,C00053,P0030,Beauty,2024-10-01,3,65.92,197.75
O0000303,C00053,P0049,Beauty,2024-12-04,3,28.85,86.54
O0000304,C00053,P0001,Home & Kitchen,2025-01-10,2,57.75,115.5
O0000304,C00053,P0010,Home & Kitchen,2025-01-10,2,206.46,412.93
O0000305,C00053,P0003,Home & Kitchen,2025-01-31,3,67.06,201.19
O0000305,C00053,P0027,Sports,2025-01-31,1,52.99,52.99
O0000305,C00053,P0053,Grocery,2025-01-31,3,25.32,75.96
O0000306,C00053,P0039,Grocery,2025-02-11,2,25.13,50.26
O0000306,C00053,P0045,Home & Kitchen,2025-02-11,2,127.71,255.43
O0000306,C00053,P0006,Electronics,2025-02-11,3,903.59,2710.76
O0000306,C00053,P0055,Beauty,2025-02-11,2,55.87,111.74
O0000307,C00053,P0038,Apparel,2025-02-16,2,25.13,50.25
O0000307,C00053,P0055,Beauty,2025-02-16,3,60.94,182.81
