customer_id,signup_date,age,city_tier,acquisition_channel
C02482,2024-11-21,39,Tier3,Organic
C02483,2024-03-14,27,Tier1,Organic
C02484,2024-05-05,49,Tier2,Social
C02485,2024-10-28,34,Tier3,Paid Ads
C02486,2025-08-03,36,Tier3,Referral
C02487,2024-03-04,68,Tier2,Referral
C02488,2024-09-03,41,Tier2,Referral
C02489,2024-02-05,19,Tier2,Paid Ads
C02490,2025-06-29,47,Tier3,Social
C02491,2025-01-25,66,Tier2,Paid Ads
C02492,2024-03-22,41,Tier2,Paid Ads
C02493,2025-05-18,55,Tier1,Organic
C02494,2024-10-29,54,Tier1,Referral
C02495,2024-01-04,25,Tier1,Paid Ads
C02496,2025-07-01,35,Tier1,Social
C02497,2025-01-23,33,Tier3,Paid Ads
C02498,2024-07-26,30,Tier2,Paid Ads
C02499,2025-06-16,55,Tier1,Social
C02500,2025-07-04,25,Tier2,Social
C02501,2024-10-03,38,Tier2,Social
C02502,2024-01-17,59,Tier1,Organic
C02503,2024-07-17,66,Tier3,Referral
C02504,2024-02-07,32,Tier3,Referral
C02505,2024-04-19,42,Tier1,Organic
C02506,2025-07-11,22,Tier2,Paid Ads
C02507,2025-06-13,30,Tier2,Social
C02508,2025-07-26,47,Tier1,Paid Ads
C02509,2025-08-05,45,Tier1,Referral
C02510,2024-09-05,34,Tier2,Social
C02511,2024-01-02,69,Tier1,Paid Ads
C02512,2024-12-29,26,Tier2,Social
C02513,2024-08-15,57,Tier3,Referral
C02514,2024-01-28,22,Tier3,Referral
C02515,2025-01-26,53,Tier2,Referral
C02516,2024-08-17,32,Tier2,Referral
C02517,2024-12-25,45,Tier2,Referral
C02518,2024-07-19,32,Tier1,Referral
C02519,2025-07-13,42,Tier1,Paid Ads
C02520,2025-03-06,32,Tier2,Organic
C02521,2025-08-12,49,Tier3,Organic
C02522,2025-08-30,48,Tier2,Organic
C02523,2024-11-04,19,Tier3,Referral
C02524,2024-10-26,36,Tier2,Organic
C02525,2024-01-02,61,Tier1,Organic
C02526,2025-08-25,61,Tier3,Referral
C02527,2025-09-09,58,Tier1,Organic
C02528,2024-07-17,32,Tier1,Organic
C02529,2024-01-15,50,Tier3,Social
C02530,2025-09-22,53,Tier2,Social
C02531,2024-04-16,48,Tier1,Social
C02532,2025-07-03,54,Tier2,Paid Ads
C02533,2024-02-01,55,Tier1,Organic
C02534,2024-06-19,36,Tier3,Paid Ads
C02535,2024-07-10,53,Tier2,Referral
C02536,2024-03-24,61,Tier1,Referral
C02537,2024-08-31,40,Tier2,Organic
C02538,2025-07-31,45,Tier3,Organic
C02539,2025-08-30,31,Tier1,Referral
C02540,2024-12-08,63,Tier3,Paid Ads
C02541,2024-02-08,33,Tier3,Paid Ads
C02542,2024-08-13,52,Tier1,Referral
C02543,2025-02-08,67,Tier2,Social
C02544,2024-10-24,20,Tier2,Organic
C02545,2024-04-19,49,Tier3,Organic
C02546,2024-10-07,64,Tier1,Organic
C02547,2025-02-08,23,Tier2,Social
C02548,2024-10-12,39,Tier3,Referral
C02549,2024-07-25,23,Tier1,Organic
C02550,2024-07-16,49,Tier3,Paid Ads
C02551,2024-03-18,47,Tier3,Organic
C02552,2025-01-30,58,Tier1,Paid Ads
C02553,2025-05-13,33,Tier2,Social
C02554,2024-10-03,49,Tier1,Referral
C02555,2025-04-27,21,Tier2,Social
C02556,2025-01-04,20,Tier3,Social
C02557,2024-08-11,34,Tier1,Social
C02558,2025-02-03,18,Tier2,Referral
C02559,2024-08-04,59,Tier2,Referral
C02560,2024-06-27,26,Tier1,Referral
C02561,2024-05-07,56,Tier2,Social
C02562,2024-07-26,65,Tier2,Paid Ads
C02563,2025-03-13,61,Tier1,Social
C02564,2025-01-31,23,Tier2,Organic
C02565,2024-07-27,64,Tier2,Social
C02566,2024-09-05,39,Tier3,Organic
C02567,2025-08-06,42,Tier1,Social
C02568,2024-09-01,37,Tier1,Referral
C02569,2024-01-29,44,Tier1,Social
C02570,2025-03-01,48,Tier1,Organic
C02571,2024-09-13,23,Tier2,Referral
C02572,2024-09-27,36,Tier1,Referral
C02573,2024-10-07,66,Tier2,Organic
C02574,2025-02-04,64,Tier2,Social
C02575,2025-07-12,52,Tier1,Paid Ads
C02576,2025-07-11,36,Tier2,Organic
C02577,2025-05-08,38,Tier1,Paid Ads
C02578,2025-06-27,64,Tier3,Organic
C02579,2025-07-29,47,Tier2,Organic
C02580,2024-08-28,22,Tier1,Social
C02581,2024-07-11,47,Tier2,Referral
C02582,2024-05-12,54,Tier3,Paid Ads
C02583,2024-12-05,33,Tier2,Social
C02584,2024-06-05,52,Tier2,Referral
C02585,2025-05-03,67,Tier1,Social
C02586,2025-07-23,49,Tier1,Referral
C02587,2025-01-27,69,Tier2,Paid Ads
C02588,2025-07-30,60,Tier3,Organic
C02589,2024-01-08,66,Tier1,Paid Ads
C02590,2024-05-16,49,Tier1,Social
C02591,2024-03-15,37,Tier1,Organic
C02592,2024-03-31,38,Tier3,Social
C02593,2024-11-20,59,Tier1,Organic
C02594,2025-05-12,32,Tier1,Referral
C02595,2025-08-26,67,Tier1,Social
C02596,2024-01-30,51,Tier2,Referral
C02597,2024-03-14,63,Tier3,Organic
C02598,2024-03-30,50,Tier1,Paid Ads
C02599,2024-10-22,35,Tier3,Referral
C02600,2025-08-07,29,Tier1,Social
C02601,2025-05-25,44,Tier3,Paid Ads
C02602,2025-06-21,54,Tier1,Organic
C02603,2025-09-06,44,Tier3,Social
C02604,2024-03-22,56,Tier3,Paid Ads
C02605,2024-01-24,21,Tier3,Paid Ads
C02606,2025-04-24,55,Tier2,Social
C02607,2024-06-10,25,Tier3,Paid Ads
C02608,2024-02-11,45,Tier3,Organic
C02609,2024-05-01,29,Tier1,Social
C02610,2024-09-01,27,Tier2,Referral
C02611,2025-04-07,53,Tier2,Paid Ads
C02612,2025-09-23,36,Tier2,Paid Ads
C02613,2025-02-20,39,Tier2,Referral
C02614,2025-05-01,37,Tier2,Social
C02615,2024-04-03,35,Tier3,Referral
C02616,2025-06-19,22,Tier2,Organic
C02617,2024-11-18,43,Tier2,Social
C02618,2025-06-08,62,Tier1,Referral
C02619,2025-01-05,29,Tier2,Referral
C02620,2025-05-01,69,Tier2,Organic
C02621,2024-08-20,21,Tier2,Organic
C02622,2024-10-30,37,Tier3,Organic
C02623,2024-10-23,32,Tier2,Social
C02624,2025-07-21,44,Tier1,Organic
C02625,2024-05-22,41,Tier3,Organic
C02626,2024-09-23,32,Tier3,Organic
C02627,2024-06-19,26,Tier1,Social
C02628,2025-02-17,45,Tier1,Paid Ads
C02629,2024-12-23,56,Tier1,Organic
C02630,2024-09-07,48,Tier1,Referral
C02631,2024-06-16,23,Tier3,Paid Ads
C02632,2025-06-13,58,Tier2,Organic
C02633,2024-05-22,34,Tier2,Paid Ads
C02634,2025-01-01,53,Tier1,Paid Ads
C02635,2024-02-15,21,Tier2,Social
C02636,2024-06-08,37,Tier2,Organic
C02637,2025-03-15,38,Tier3,Paid Ads
C02638,2024-08-09,68,Tier1,Paid Ads
C02639,2024-10-19,66,Tier3,Social
C02640,2024-11-23,39,Tier3,Paid Ads
C02641,2025-08-28,56,Tier2,Referral
C02642,2025-01-16,68,Tier1,Paid Ads
C02643,2025-02-04,53,Tier3,Organic
C02644,2025-06-28,62,Tier2,Referral
C02645,2024-02-14,57,Tier1,Social
C02646,2024-12-20,61,Tier1,Paid Ads
C02647,2025-07-28,49,Tier1,Paid Ads
C02648,2025-07-31,37,Tier2,Referral
C02649,2025-06-15,27,Tier1,Social
C02650,2024-10-14,33,Tier1,Social
C02651,2024-12-15,56,Tier3,Social
C02652,2025-03-09,32,Tier1,Referral
C02653,2025-06-07,64,Tier1,Organic
C02654,2024-06-10,23,Tier3,Organic
C02655,2024-08-07,32,Tier3,Paid Ads
C02656,2024-06-25,36,Tier1,Referral
C02657,2025-07-30,46,Tier3,Social
C02658,2024-07-13,47,Tier1,Referral
C02659,2025-04-01,64,Tier1,Paid Ads
C02660,2024-01-29,41,Tier2,Organic
C02661,2025-07-27,66,Tier3,Social
C02662,2025-05-23,66,Tier2,Paid Ads
C02663,2025-02-22,57,Tier1,Referral
C02664,2025-05-28,44,Tier2,Referral
C02665,2024-04-16,38,Tier3,Social
C02666,2024-06-01,42,Tier1,Paid Ads
C02667,2025-05-16,47,Tier1,Social
C02668,2024-03-30,42,Tier1,Referral
C02669,2025-01-18,27,Tier3,Social
C02670,2024-10-22,33,Tier3,Paid Ads
C02671,2024-02-19,23,Tier1,Organic
C02672,2025-06-30,45,Tier2,Organic
C02673,2024-03-19,57,Tier2,Referral
C02674,2025-07-19,56,Tier1,Social
C02675,2025-03-08,27,Tier1,Organic
C02676,2024-02-17,21,Tier2,Organic
C02677,2025-08-28,58,Tier1,Social
C02678,2024-12-09,58,Tier1,Social
C02679,2024-08-14,69,Tier3,Referral
C02680,2024-01-14,58,Tier2,Organic
C02681,2025-07-31,31,Tier1,Referral
C02682,2025-01-28,42,Tier1,Paid Ads
C02683,2024-05-31,37,Tier1,Referral
C02684,2024-10-22,42,Tier1,Paid Ads
C02685,2025-02-20,33,Tier1,Social
C02686,2025-08-14,56,Tier1,Referral
C02687,2025-08-14,47,Tier2,Referral
C02688,2024-11-11,40,Tier1,Paid Ads
C02689,2024-08-31,40,Tier1,Paid Ads
C02690,2025-06-30,31,Tier2,Referral
C02691,2024-05-11,19,Tier2,Organic
C02692,2025-05-04,45,Tier2,Paid Ads
C02693,2024-01-12,44,Tier2,Paid Ads
C02694,2024-06-17,56,Tier1,Organic
C02695,2025-03-21,36,Tier2,Paid Ads
C02696,2025-07-14,30,Tier1,Referral
C02697,2025-05-05,55,Tier3,Organic
C02698,2024-01-25,32,Tier1,Social
C02699,2025-07-19,61,Tier3,Social
C02700,2025-04-26,26,Tier2,Paid Ads
C02701,2024-07-31,19,Tier2,Organic
C02702,2024-02-17,60,Tier1,Referral
C02703,2024-10-12,35,Tier1,Referral
C02704,2025-09-01,33,Tier1,Paid Ads
C02705,2024-04-06,64,Tier1,Organic
C02706,2024-01-28,39,Tier2,Paid Ads
C02707,2024-07-13,45,Tier2,Organic
C02708,2025-07-09,65,Tier2,Social
C02709,2024-09-26,53,Tier3,Referral
C02710,2025-01-09,49,Tier1,Paid Ads
C02711,2025-03-05,34,Tier1,Paid Ads
C02712,2024-06-26,46,Tier3,Referral
C02713,2024-12-02,53,Tier2,Paid Ads
C02714,2025-09-07,61,Tier1,Social
C02715,2025-06-04,38,Tier3,Social
C02716,2024-07-16,55,Tier2,Social
C02717,2025-05-18,54,Tier1,Social
C02718,2025-08-19,56,Tier1,Paid Ads
C02719,2025-05-25,63,Tier3,Paid Ads
C02720,2024-03-04,18,Tier3,Organic
C02721,2024-04-20,49,Tier2,Referral
C02722,2025-03-03,57,Tier2,Referral
C02723,2025-06-03,25,Tier1,Social
C02724,2024-12-05,69,Tier2,Organic
C02725,2024-09-16,28,Tier3,Social
C02726,2025-02-03,19,Tier3,Organic
C02727,2025-01-07,44,Tier1,Referral
C02728,2025-04-08,43,Tier3,Referral
C02729,2024-10-29,61,Tier3,Social
C02730,2024-04-08,34,Tier1,Social
C02731,2024-11-08,30,Tier2,Paid Ads
C02732,2025-04-03,50,Tier3,Organic
C02733,2024-12-23,38,Tier1,Referral
C02734,2024-03-20,34,Tier1,Organic
C02735,2024-02-12,45,Tier3,Referral
C02736,2024-02-11,30,Tier1,Paid Ads
C02737,2025-03-23,29,Tier2,Referral
C02738,2024-10-01,29,Tier3,Referral
C02739,2024-05-09,35,Tier3,Referral
C02740,2024-01-31,40,Tier3,Organic
C02741,2025-03-13,21,Tier1,Organic
C02742,2025-07-09,64,Tier2,Social
C02743,2024-11-26,49,Tier1,Referral
C02744,2024-10-07,22,Tier3,Paid Ads
C02745,2025-03-25,43,Tier1,Social
C02746,2024-04-29,69,Tier1,Organic
C02747,2024-08-01,61,Tier1,Paid Ads
C02748,2025-09-25,33,Tier1,Organic
C02749,2025-06-14,22,Tier1,Organic
C02750,2024-11-21,44,Tier1,Referral
C02751,2024-07-16,38,Tier2,Referral
C02752,2024-09-26,27,Tier1,Paid Ads
C02753,2024-07-23,21,Tier3,Organic
C02754,2025-07-02,22,Tier2,Organic
C02755,2024-06-24,25,Tier1,Referral
C02756,2024-03-09,45,Tier3,Referral
C02757,2024-04-21,21,Tier1,Referral
C02758,2024-04-09,30,Tier2,Referral
C02759,2024-01-03,56,Tier2,Paid Ads
C02760,2024-07-21,56,Tier2,Organic
C02761,2025-05-08,58,Tier2,Paid Ads
C02762,2024-12-01,30,Tier3,Paid Ads
C02763,2025-06-07,65,Tier1,Referral
C02764,2024-05-10,62,Tier1,Paid Ads
C02765,2024-07-28,33,Tier3,Organic
C02766,2024-07-08,31,Tier2,Social
C02767,2024-08-28,67,Tier2,Paid Ads
C02768,2024-01-20,54,Tier3,Social
C02769,2024-07-05,47,Tier2,Paid Ads
C02770,2024-05-05,56,Tier3,Referral
C02771,2024-01-16,60,Tier1,Social
C02772,2025-03-08,64,Tier2,Referral
C02773,2025-02-18,26,Tier2,Paid Ads
C02774,2025-06-01,43,Tier1,Paid Ads
C02775,2025-08-30,19,Tier1,Referral
C02776,2025-08-16,29,Tier2,Social
C02777,2025-07-04,35,Tier1,Paid Ads
C02778,2024-04-05,52,Tier3,Social
C02779,2024-04-30,26,Tier2,Paid Ads
C02780,2025-01-05,67,Tier1,Referral
C02781,2024-07-03,38,Tier2,Organic
C02782,2024-12-16,23,Tier3,Paid Ads
C02783,2025-06-25,36,Tier1,Referral
C02784,2025-07-10,48,Tier1,Paid Ads
C02785,2024-06-16,25,Tier2,Referral
C02786,2025-06-24,18,Tier2,Paid Ads
C02787,2024-04-28,64,Tier3,Paid Ads
C02788,2025-06-06,62,Tier1,Social
C02789,2025-05-26,69,Tier1,Paid Ads
C02790,2025-06-09,56,Tier1,Referral
C02791,2024-05-24,36,Tier2,Social
C02792,2025-05-22,27,Tier1,Organic
C02793,2024-03-13,45,Tier2,Organic
C02794,2025-01-27,59,Tier3,Paid Ads
C02795,2025-05-08,20,Tier2,Paid Ads
C02796,2025-09-02,26,Tier1,Organic
C02797,2024-09-26,64,Tier2,Referral
C02798,2024-05-17,19,Tier1,Paid Ads
C02799,2025-06-18,67,Tier2,Referral
C02800,2024-06-06,53,Tier2,Social
C02801,2024-01-01,55,Tier1,Paid Ads
C02802,2024-02-17,65,Tier3,Referral
C02803,2025-03-10,18,Tier1,Social
C02804,2025-06-23,54,Tier1,Referral
C02805,2025-08-12,69,Tier1,Organic
C02806,2025-01-13,66,Tier1,Organic
C02807,2024-07-17,54,Tier1,Social
C02808,2025-08-12,57,Tier3,Organic
C02809,2025-02-24,34,Tier1,Organic
C02810,2025-08-18,68,Tier1,Referral
C02811,2024-06-17,68,Tier3,Organic
C02812,2024-11-09,64,Tier2,Paid Ads
C02813,2024-07-28,42,Tier2,Organic
C02814,2024-11-05,65,Tier1,Organic
C02815,2024-06-12,58,Tier2,Organic
C02816,2024-04-22,42,Tier2,Social
C02817,2025-01-20,34,Tier3,Social
C02818,2024-03-06,31,Tier2,Organic
C02819,2024-02-27,23,Tier1,Referral
C02820,2024-05-13,20,Tier3,Referral
C02821,2024-08-26,50,Tier2,Paid Ads
C02822,2024-12-30,61,Tier3,Organic
C02823,2024-09-19,69,Tier3,Social
C02824,2024-02-13,64,Tier2,Social
C02825,2024-12-29,26,Tier3,Social
C02826,2024-01-27,31,Tier2,Social
C02827,2025-01-29,65,Tier2,Referral
C02828,2025-04-09,45,Tier1,Social
C02829,2025-01-16,47,Tier1,Referral
C02830,2025-07-20,49,Tier2,Referral
C02831,2025-09-18,44,Tier2,Referral
C02832,2025-08-31,44,Tier2,Referral
C02833,2024-07-03,61,Tier1,Social
C02834,2024-07-28,22,Tier2,Social
C02835,2025-06-07,63,Tier1,Organic
C02836,2024-10-21,40,Tier1,Organic
C02837,2025-08-01,25,Tier3,Paid Ads
C02838,2024-01-06,25,Tier3,Paid Ads
C02839,2025-01-03,46,Tier2,Social
C02840,2024-03-22,50,Tier1,Social
C02841,2025-06-13,51,Tier3,Referral
C02842,2025-09-12,40,Tier1,Organic
C02843,2025-07-05,50,Tier1,Social
C02844,2024-01-04,67,Tier2,Organic
C02845,2024-05-24,51,Tier2,Social
C02846,2024-09-07,27,Tier1,Social
C02847,2025-05-14,37,Tier2,Referral
C02848,2024-02-19,51,Tier3,Organic
C02849,2024-09-25,44,Tier1,Organic
C02850,2025-08-29,65,Tier3,Referral
C02851,2025-07-07,23,Tier2,Social
C02852,2024-01-10,32,Tier2,Social
C02853,2024-10-15,18,Tier2,Social
C02854,2025-03-10,68,Tier3,Organic
C02855,2025-04-15,29,Tier2,Organic
C02856,2024-01-03,65,Tier2,Referral
C02857,2025-02-10,67,Tier3,Social
C02858,2024-04-29,36,Tier3,Organic
C02859,2024-03-19,29,Tier1,Referral
C02860,2024-09-12,65,Tier1,Social
C02861,2025-03-31,46,Tier2,Organic
C02862,2025-02-28,55,Tier3,Organic
C02863,2024-12-20,28,Tier2,Referral
C02864,2024-02-01,27,Tier1,Social
C02865,2025-08-31,57,Tier3,Paid Ads
C02866,2024-06-04,21,Tier3,Organic
C02867,2025-01-28,45,Tier2,Social
C02868,2024-01-28,37,Tier3,Referral
C02869,2024-10-25,67,Tier1,Social
C02870,2024-08-16,67,Tier3,Organic
C02871,2024-04-19,48,Tier3,Paid Ads
C02872,2024-10-02,18,Tier1,Social
C02873,2025-04-27,47,Tier2,Organic
C02874,2025-07-01,21,Tier2,Referral
C02875,2024-08-26,32,Tier3,Referral
C02876,2025-06-28,53,Tier2,Referral
C02877,2024-05-14,52,Tier3,Organic
C02878,2025-05-20,37,Tier2,Paid Ads
C02879,2024-03-26,67,Tier1,Organic
C02880,2024-12-11,61,Tier2,Paid Ads
C02881,2024-01-11,19,Tier1,Referral
C02882,2024-05-23,55,Tier1,Referral
C02883,2024-09-14,54,Tier1,Organic
C02884,2024-08-17,40,Tier2,Paid Ads
C02885,2025-07-10,50,Tier1,Referral
C02886,2024-10-23,53,Tier1,Paid Ads
C02887,2025-06-12,38,Tier2,Referral
C02888,2024-07-29,62,Tier1,Social
C02889,2024-09-14,62,Tier2,Referral
C02890,2025-06-25,62,Tier1,Organic
C02891,2025-01-28,23,Tier1,Organic
C02892,2025-05-24,30,Tier2,Social
C02893,2025-04-12,38,Tier1,Organic
C02894,2025-09-24,59,Tier2,Organic
C02895,2025-05-15,36,Tier3,Organic
C02896,2024-09-19,20,Tier1,Social
C02897,2025-07-27,66,Tier2,Paid Ads
C02898,2025-02-24,25,Tier1,Referral
C02899,2024-11-17,28,Tier1,Referral
C02900,2024-12-30,68,Tier3,Organic
C02901,2024-08-31,20,Tier1,Organic
C02902,2024-05-12,41,Tier2,Organic
C02903,2025-07-16,43,Tier2,Paid Ads
C02904,2024-01-21,65,Tier3,Social
C02905,2024-12-21,20,Tier2,Social
C02906,2024-03-21,68,Tier2,Organic
C02907,2025-08-19,44,Tier1,Social
C02908,2024-03-05,27,Tier3,Social
C02909,2024-02-22,56,Tier3,Social
C02910,2025-04-13,37,Tier2,Social
C02911,2024-07-16,26,Tier2,Organic
C02912,2025-01-01,25,Tier1,Social
C02913,2024-02-10,61,Tier1,Paid Ads
C02914,2025-04-05,56,Tier2,Organic
C02915,2024-09-14,25,Tier1,Paid Ads
C02916,2024-08-08,41,Tier1,Organic
C02917,2025-03-18,49,Tier1,Referral
C02918,2024-06-30,48,Tier3,Social
C02919,2025-04-14,27,Tier1,Paid Ads
C02920,2024-06-18,25,Tier2,Referral
C02921,2024-10-11,60,Tier3,Paid Ads
C02922,2024-11-04,51,Tier1,Paid Ads
C02923,2024-08-30,19,Tier3,Paid Ads
C02924,2024-04-06,63,Tier2,Social
C02925,2024-10-07,23,Tier2,Social
C02926,2025-06-23,44,Tier2,Social
C02927,2025-04-01,59,Tier2,Organic
C02928,2025-03-19,32,Tier1,Social
C02929,2024-09-05,36,Tier2,Referral
C02930,2025-04-24,35,Tier3,Referral
C02931,2024-04-25,45,Tier1,Paid Ads
C02932,2024-07-20,32,Tier2,Paid Ads
C02933,2025-08-07,46,Tier2,Referral
C02934,2024-02-23,58,Tier1,Social
C02935,2025-08-01,20,Tier2,Paid Ads
C02936,2025-06-12,19,Tier1,Social
C02937,2024-07-27,51,Tier3,Paid Ads
C02938,2024-10-25,38,Tier3,Referral
C02939,2024-01-04,63,Tier2,Paid Ads
C02940,2024-08-22,47,Tier1,Paid Ads
C02941,2024-07-24,32,Tier1,Referral
C02942,2025-06-12,22,Tier2,Organic
C02943,2025-03-03,46,Tier1,Social
C02944,2024-08-19,54,Tier2,Organic
C02945,2024-10-03,36,Tier2,Organic
C02946,2024-07-16,60,Tier2,Referral
C02947,2025-01-25,60,Tier1,Paid Ads
C02948,2024-04-23,40,Tier1,Social
C02949,2025-03-09,37,Tier1,Organic
C02950,2024-12-12,68,Tier2,Referral
C02951,2024-10-17,23,Tier3,Paid Ads
C02952,2025-05-19,50,Tier1,Paid Ads
C02953,2025-06-09,24,Tier1,Paid Ads
C02954,2024-12-22,62,Tier2,Paid Ads
C02955,2025-06-05,41,Tier3,Referral
C02956,2024-11-02,57,Tier2,Referral
C02957,2024-07-08,54,Tier3,Referral
C02958,2025-05-20,66,Tier1,Paid Ads
C02959,2024-04-03,34,Tier1,Social
C02960,2025-08-18,39,Tier1,Paid Ads
C02961,2025-01-17,61,Tier1,Paid Ads
C02962,2025-02-02,69,Tier2,Referral
C02963,2025-03-14,27,Tier1,Referral
C02964,2024-10-17,65,Tier2,Organic
C02965,2025-08-24,35,Tier2,Paid Ads
C02966,2024-05-23,45,Tier1,Referral
C02967,2024-08-01,32,Tier1,Paid Ads
C02968,2024-10-25,39,Tier3,Organic
C02969,2024-11-27,57,Tier3,Social
C02970,2024-08-04,20,Tier3,Referral
C02971,2025-03-30,50,Tier1,Social
C02972,2025-09-03,18,Tier3,Organic
C02973,2024-12-14,21,Tier2,Paid Ads
C02974,2024-12-18,19,Tier1,Referral
C02975,2024-08-04,41,Tier1,Organic
C02976,2025-02-24,45,Tier3,Social
C02977,2024-09-28,18,Tier3,Referral
C02978,2024-07-31,32,Tier1,Referral
C02979,2024-04-03,56,Tier2,Social
C02980,2025-05-19,25,Tier3,Organic
C02981,2025-01-01,65,Tier1,Paid Ads
C02982,2024-06-04,48,Tier2,Paid Ads
C02983,2025-08-23,62,Tier1,Paid Ads
C02984,2025-08-08,61,Tier1,Referral
C02985,2024-01-08,69,Tier3,Organic
C02986,2025-07-16,45,Tier1,Social
C02987,2024-07-01,22,Tier1,Paid Ads
C02988,2024-12-04,64,Tier3,Organic
C02989,2025-04-26,58,Tier3,Paid Ads
C02990,2024-05-17,30,Tier2,Paid Ads
C02991,2024-03-16,66,Tier2,Paid Ads
C02992,2024-03-17,40,Tier1,Organic
C02993,2024-10-15,33,Tier3,Paid Ads
C02994,2025-02-16,40,Tier2,Referral
C02995,2025-09-11,66,Tier2,Paid Ads
C02996,2025-07-07,38,Tier3,Paid Ads
C02997,2024-04-12,21,Tier1,Paid Ads
C02998,2025-08-10,40,Tier1,Social
C02999,2025-06-26,40,Tier3,Organic
C03000,2024-03-16,52,Tier3,Referral
